*Vertices  334
321 14 0.13
15 321 0.19
321 16 0.07
26 321 0.38
321 33 0.05
34 321 0.45
321 35 0.33
321 36 0.47
321 37 0.24
321 38 0.33
321 40 0.47
321 49 0.45
321 51 0.33
321 59 0.33
321 77 0.33
321 80 0.24
321 91 0.27
321 93 0.18
321 94 0.15
96 321 0.27
110 321 0.26
321 114 0.1
117 321 0.2
120 321 0.23
321 125 0.24
321 126 0.2
321 136 0.24
321 142 0.6
321 146 0.19
321 153 0.47
321 157 0.58
158 321 0.13
321 160 0.19
321 166 0.55
168 321 0.25
321 170 0.32
321 171 0.33
321 172 0.22
321 173 0.28
321 176 0.19
321 178 0.33
321 179 0.13
321 181 0.14
321 189 0.47
321 191 0.47
321 193 0.33
321 200 0.17
321 205 0.15
321 206 0.28
321 207 0.3
321 209 0.24
321 217 0.44
321 218 0.33
321 219 0.47
321 220 0.47
321 222 0.38
321 223 0.5
321 224 0.15
321 225 0.33
321 226 0.47
321 227 0.33
321 230 0.38
321 233 0.11
321 241 0.05
321 242 0.27
321 254 0.47
321 256 0.14
257 321 0.27
321 262 0.19
321 264 0.33
321 265 0.3
321 268 0.33
321 282 0.14
290 321 0.33
321 301 0.19
334 321 1.0E-4
322 7 0.24
8 322 0.26
10 322 0.13
11 322 0.17
13 322 0.07
16 322 0.07
17 322 0.16
18 322 0.09
322 20 0.17
33 322 0.23
322 53 0.33
69 322 0.21
322 82 0.33
322 90 0.17
96 322 0.17
322 97 0.33
98 322 0.13
99 322 0.08
110 322 0.06
114 322 0.1
120 322 0.31
127 322 0.4
322 133 0.33
322 138 0.17
158 322 0.13
322 163 0.17
167 322 0.14
168 322 0.15
169 322 0.07
322 192 0.24
322 194 0.11
322 195 0.15
322 198 0.17
206 322 0.04
208 322 0.17
212 322 0.14
322 216 0.15
226 322 0.24
228 322 0.13
230 322 0.08
233 322 0.05
241 322 0.05
267 322 0.38
275 322 0.27
282 322 0.14
334 322 1.0E-4
10 323 0.38
11 323 0.5
17 323 0.24
18 323 0.26
323 192 0.71
323 194 0.32
323 195 0.45
323 198 0.5
212 323 0.41
323 322 0.33
334 323 0.0
8 324 0.11
13 324 0.2
33 324 0.14
324 57 1.0
96 324 0.1
99 324 0.23
324 115 0.58
126 324 0.3
167 324 0.41
168 324 0.15
198 324 0.5
206 324 0.12
212 324 0.41
214 324 0.33
228 324 0.38
233 324 0.16
241 324 0.16
247 324 0.5
324 259 1.0
277 324 0.5
316 324 0.5
334 324 0.0
16 325 0.2
325 84 1.0
334 325 0.0
8 326 0.05
13 326 0.31
326 14 0.19
31 326 0.43
33 326 0.2
69 326 0.32
96 326 0.2
99 326 0.34
168 326 0.07
197 326 0.26
206 326 0.06
326 210 0.35
326 211 0.22
212 326 0.2
326 228 0.19
233 326 0.25
241 326 0.32
334 326 0.0
8 327 0.11
16 327 0.2
18 327 0.26
33 327 0.14
327 319 1.0
334 327 0.0
328 45 1.0
328 88 1.0
328 89 1.0
96 328 0.1
328 122 1.0
168 328 0.15
328 183 0.58
206 328 0.12
217 328 0.33
328 221 1.0
224 328 0.45
230 328 0.23
328 243 1.0
328 244 1.0
328 301 0.29
334 328 0.0
33 329 0.14
96 329 0.1
305 329 0.5
334 329 0.0
8 330 0.11
96 330 0.1
114 330 0.29
120 330 0.23
127 330 0.3
330 133 1.0
138 330 0.5
163 330 0.5
168 330 0.15
226 330 0.24
267 330 0.38
275 330 0.41
322 330 0.33
334 330 0.0
331 2 0.18
5 331 0.14
331 17 0.28
18 331 0.3
33 331 0.08
331 50 0.41
331 54 0.41
331 56 0.58
59 331 0.29
69 331 0.12
331 71 0.58
331 74 0.58
331 81 0.41
91 331 0.31
96 331 0.06
331 106 0.58
110 331 0.11
117 331 0.12
331 123 0.41
126 331 0.17
132 331 0.33
331 139 0.58
146 331 0.33
160 331 0.33
168 331 0.09
331 188 0.58
206 331 0.07
331 214 0.19
217 331 0.19
226 331 0.14
331 229 0.58
230 331 0.13
331 236 0.58
242 331 0.24
256 331 0.24
301 331 0.17
331 312 0.58
334 331 0.0
8 332 0.09
13 332 0.17
332 16 0.16
18 332 0.11
19 332 0.19
33 332 0.28
332 58 0.41
332 66 0.41
332 73 0.41
91 332 0.11
96 332 0.17
110 332 0.08
126 332 0.12
132 332 0.24
332 144 0.41
149 332 0.1
332 175 0.18
177 332 0.24
332 181 0.17
197 332 0.11
206 332 0.1
211 332 0.18
226 332 0.1
332 231 0.29
241 332 0.13
332 245 0.41
332 313 0.24
316 332 0.2
334 332 1.0E-4
6 333 0.32
34 333 0.19
65 333 0.5
333 85 0.5
93 333 0.2
94 333 0.32
96 333 0.14
131 333 0.25
166 333 0.2
168 333 0.21
170 333 0.17
333 172 0.47
179 333 0.27
206 333 0.17
209 333 0.25
233 333 0.23
262 333 0.2
333 264 0.35
333 265 0.32
333 284 0.18
333 298 0.27
299 333 0.53
334 333 0.0
